=> num_images: 14679
=> load 22246 samples
=> num_images: 2729
=> load 2958 samples
W0909 06:52:08.258080 18106 device_context.cc:404] Please NOTE: device: 0, GPU Compute Capability: 7.0, Driver API Version: 10.1, Runtime API Version: 10.1
W0909 06:52:08.262624 18106 device_context.cc:422] device: 0, cuDNN Version: 7.6.
[TRAIN] epoch=3, batch_id=299, loss=0.001607, lr=0.000500,acc_pose=0.606 ETA 39:14:32
[TRAIN] epoch=3, batch_id=309, loss=0.001629, lr=0.000500,acc_pose=0.594 ETA 38:10:07
[TRAIN] epoch=3, batch_id=319, loss=0.001573, lr=0.000500,acc_pose=0.623 ETA 39:30:41
[TRAIN] epoch=3, batch_id=329, loss=0.001575, lr=0.000500,acc_pose=0.611 ETA 38:55:07
[TRAIN] epoch=3, batch_id=339, loss=0.001585, lr=0.000500,acc_pose=0.613 ETA 38:54:43
[EVAL] epoch=3:Ankle=49.43269105258402 Elbow=67.53020189601438 Head=90.075034106412 Hip=67.50907779915985 Knee=54.80606804669827 Mean=68.36586000520427 Mean@0.1=15.00130088152502 Shoulder=81.86141304347827 Wrist=57.90740696387883 
[TRAIN] epoch=4, batch_id=2, loss=0.001636, lr=0.000500,acc_pose=0.594 ETA 199:44:05
[TRAIN] epoch=4, batch_id=12, loss=0.001620, lr=0.000500,acc_pose=0.595 ETA 38:31:10
[TRAIN] epoch=4, batch_id=22, loss=0.001592, lr=0.000500,acc_pose=0.603 ETA 37:46:17
[TRAIN] epoch=4, batch_id=32, loss=0.001569, lr=0.000500,acc_pose=0.623 ETA 39:25:14
[TRAIN] epoch=4, batch_id=42, loss=0.001592, lr=0.000500,acc_pose=0.616 ETA 38:25:24
[TRAIN] epoch=4, batch_id=52, loss=0.001574, lr=0.000500,acc_pose=0.609 ETA 39:37:48
[TRAIN] epoch=4, batch_id=62, loss=0.001581, lr=0.000500,acc_pose=0.609 ETA 38:27:37
[TRAIN] epoch=4, batch_id=72, loss=0.001580, lr=0.000500,acc_pose=0.612 ETA 39:10:42
[TRAIN] epoch=4, batch_id=82, loss=0.001599, lr=0.000500,acc_pose=0.610 ETA 38:43:53
[TRAIN] epoch=4, batch_id=92, loss=0.001594, lr=0.000500,acc_pose=0.611 ETA 38:22:30
[TRAIN] epoch=4, batch_id=102, loss=0.001581, lr=0.000500,acc_pose=0.620 ETA 38:57:26
[TRAIN] epoch=4, batch_id=112, loss=0.001564, lr=0.000500,acc_pose=0.616 ETA 37:57:20
[TRAIN] epoch=4, batch_id=122, loss=0.001547, lr=0.000500,acc_pose=0.610 ETA 36:55:19
[TRAIN] epoch=4, batch_id=132, loss=0.001550, lr=0.000500,acc_pose=0.626 ETA 37:35:42
